'HAI,ESPEARE,PLAIN,ENGLISH,SIDE,Y,SIDE,I,NO,R,CAnJ,As,You,Like,It,The,Comedy,of,Errors,Hamlet
shows,her,a,vial,ACT,SCENE,NO,IAR,f,rnBB,FRIAR,LAWRENCE,JULIET,sweet,love,FRIAR,LAWRENCE,MODERN,TEXT,JULIET
ACT,SCENE,NO,IAR,f,rnBB,FRIAR,LAWRENCE,JULIET,sweet,love,FRIAR,LAWRENCE,MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET
NO,IAR,f,rnBB,FRIAR,LAWRENCE,JULIET,sweet,love,FRIAR,LAWRENCE,MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately
f,rnBB,FRIAR,LAWRENCE,JULIET,sweet,love,FRIAR,LAWRENCE,MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE
FRIAR,LAWRENCE,JULIET,sweet,love,FRIAR,LAWRENCE,MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET
JULIET,sweet,love,FRIAR,LAWRENCE,MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear
sweet,love,FRIAR,LAWRENCE,MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR
FRIAR,LAWRENCE,MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET
MODERN,TEXT,JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit
JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN
JULIET,FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN
FRIAR,LAWRENCE,prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT
prosperous,JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET
JULIET,Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here
Exeunt,separately,ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are
ACT,SCENE,NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit
NO,JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING
JULIET,about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN
about,fear,FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks
FRIAR,LAWRENCE,JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING
JULIET,They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers
They,exit,separately,MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers,CAPULET
MODERN,TEXT,SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET
SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone
SERVINGMEN,CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone
CAPULET,here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone,Exit
here,are,writ,Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone,Exit,SECOND
Exit,FIRST,SERVING,MAN,cooks,SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay
cooks,SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET
SECOND,SERVING,MAN,fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT
fingers,CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR
CAPULET,SECOND,SERVINGMAN,CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn
SECOND,SERVINGMAN,CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT
CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET
CAPULET,Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET
Go,begone,Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET,cooks
Exit,SECOND,SERVINGMAN,NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN
NURSE,Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN
Ay,forsooth,CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET
CAPULET,Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?
Enter,JULIET,ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE
ACT,SCENE,NO,EAR,rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET
NO,EAR,rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN
rn,ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE
ACT,SCENE,CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET
CAPULET,cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of
cooks,SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient
SECOND,SERVINGMAN,CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition
CAPULET,SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET
SECOND,SERVINGMAN,CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET
CAPULET,Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands
Lawrence,?,NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up
NURSE,CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT
CAPULET,JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE
JULIET,enters,MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO
MODERN,TEXT,NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE
NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET
NURSE,CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET
CAPULET,JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET
JULIET,Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET
Of,disobedient,opposition,CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being
CAPULET,JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands
JULIET,CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up
CAPULET,JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET
JULIET,stands,up,JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET
JULIET,ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?
ACT,SCENE,JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN
JlO,A,NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY
NURSE,CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET
CAPULET,JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt
JULIET,CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET
CAPULET,JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and
JULIET,being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE
being,modest,CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY
CAPULET,stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET
stands,up,JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY
JULIET,JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits
JULIET,wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What
wear,tomorrow,?,MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho
MODERN,TEXT,LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE
LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR
LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR
LADY,CAPULET,CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR
CAPULET,Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR,B,LADY
Exeunt,JULIET,and,NURSE,LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR,B,LADY,CAPULET
LADY,CAPULET,CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR,B,LADY,CAPULET,CAPULET,church,tomorrow,LADY
CAPULET,LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR,B,LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost
LADY,CAPULET,exits,What,ho,?,ACT,SCENE,NO,EAR,B,LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost,night
What,ho,?,ACT,SCENE,NO,EAR,B,LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for
ACT,SCENE,NO,EAR,B,LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET
ACT,SCENE,NO,EAR,B,LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET
NO,EAR,B,LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET
B,LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN
LADY,CAPULET,CAPULET,church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT
CAPULET,church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT,ACT,SCENE
church,tomorrow,LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT,ACT,SCENE,Enter
LADY,CAPULET,almost,night,CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT,ACT,SCENE,Enter,JULIET,and
almost,night,CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT,ACT,SCENE,Enter,JULIET,and,NURSE,JULIET
CAPULET,wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT,ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY
wife,for,once,LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT,ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET
LADY,CAPULET,exits,CAPULET,exits,MODERN,TEXT,ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET
CAPULET,exits,MODERN,TEXT,ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight
MODERN,TEXT,ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT
ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO
ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO
ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO
ACT,SCENE,Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO
Enter,JULIET,and,NURSE,JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO,EAR,ACT
JULIET,Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET
Enter,LADY,CAPULET,LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters
LADY,CAPULET,JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET
JULIET,LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET
LADY,CAPULET,Goodnight,JULIET,ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need
Goodnight,JULIET,ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET
JULIET,ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET,MODERN
ACT,SCENE,NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET,MODERN,TEXT
NO,EAR,ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET,MODERN,TEXT,lays,her
ACT,SCENE,JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET,MODERN,TEXT,lays,her,knife,down
JULIET,LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET,MODERN,TEXT,lays,her,knife,down,ACT,SCENE
LADY,CAPULET,enters,LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET,MODERN,TEXT,lays,her,knife,down,ACT,SCENE,NO
LADY,CAPULET,JULIET,LADY,CAPULET,need,it,JULIET,MODERN,TEXT,lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi
JULIET,LADY,CAPULET,need,it,JULIET,MODERN,TEXT,lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi,people,crazy
LADY,CAPULET,need,it,JULIET,MODERN,TEXT,lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi,people,crazy,MODERN
need,it,JULIET,MODERN,TEXT,lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi,people,crazy,MODERN,TEXT,ACT
JULIET,MODERN,TEXT,lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi,people,crazy,MODERN,TEXT,ACT,SCENE,NO
MODERN,TEXT,lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi,people,crazy,MODERN,TEXT,ACT,SCENE,NO,'I
lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi,people,crazy,MODERN,TEXT,ACT,SCENE,NO,'I,MOD,E
lays,her,knife,down,ACT,SCENE,NO,IA,;,ffi,people,crazy,MODERN,TEXT,ACT,SCENE,NO,'I,MOD,E
ACT,SCENE,NO,IA,;,ffi,people,crazy,MODERN,TEXT,ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and
NO,IA,;,ffi,people,crazy,MODERN,TEXT,ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET
;,ffi,people,crazy,MODERN,TEXT,ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY
people,crazy,MODERN,TEXT,ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE
MODERN,TEXT,ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET
ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET
ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET
ACT,SCENE,NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET
NO,'I,MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET,LADY,CAPULET
MOD,E,N,TEXT,Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET,LADY,CAPULET,Exeunt,and
Enter,and,LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET
LADY,CAPULET,NURSE,LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN
LADY,CAPULET,NURSE,Enter,CAPULET,NURSE,CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and
NURSE,Enter,CAPULET,NURSE,CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What
Enter,CAPULET,NURSE,CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What,is
CAPULET,NURSE,CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What,is,there
NURSE,CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What,is,there,?
CAPULET,LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What,is,there,?,ACT
LADY,CAPULET,Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What,is,there,?,ACT,SCENE
Exeunt,and,LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What,is,there,?,ACT,SCENE,NO,FlA
LADY,CAPULET,NURSE,CAPULET,SERVING,MEN,and,logs,and,baskets,What,is,there,?,ACT,SCENE,NO,FlA,ACT,SCENE
CAPULET,SERVING,MEN,and,logs,and,baskets,What,is,there,?,ACT,SCENE,NO,FlA,ACT,SCENE,LADY,CAPULET,NURSE
SERVING,MEN,and,logs,and,baskets,What,is,there,?,ACT,SCENE,NO,FlA,ACT,SCENE,LADY,CAPULET,NURSE,kitchen
and,logs,and,baskets,What,is,there,?,ACT,SCENE,NO,FlA,ACT,SCENE,LADY,CAPULET,NURSE,kitchen,CAPULET,enters
What,is,there,?,ACT,SCENE,NO,FlA,ACT,SCENE,LADY,CAPULET,NURSE,kitchen,CAPULET,enters,CAPULET,about,the,cost
ACT,SCENE,NO,FlA,ACT,SCENE,LADY,CAPULET,NURSE,kitchen,CAPULET,enters,CAPULET,about,the,cost,NURSE,CAPULET,gotten,sick
NO,FlA,ACT,SCENE,LADY,CAPULET,NURSE,kitchen,CAPULET,enters,CAPULET,about,the,cost,NURSE,CAPULET,gotten,sick,LADY,CAPULET
ACT,SCENE,LADY,CAPULET,NURSE,kitchen,CAPULET,enters,CAPULET,about,the,cost,NURSE,CAPULET,gotten,sick,LADY,CAPULET,CAPULET,and
LADY,CAPULET,NURSE,kitchen,CAPULET,enters,CAPULET,about,the,cost,NURSE,CAPULET,gotten,sick,LADY,CAPULET,CAPULET,and,baskets,FIRST
